"id","time_validity","large_duration","date_event_start","date_event_end","summary","detected_condition","state","image","data","nro_report","createdAt","updatedAt","event_type_id","detected_condition_red"
105476,,0,"2023-12-02 22:50:17",,"7 km al SE de Maca, Caylloma - Arequipa",Sismo,,,"{""numeroReporte"":691,""fechaHoraLocal"":""2023-12-02T22:50:17.000Z"",""magnitud"":""3.5"",""mensaje"":true,""mapaTematico"":false,""referencia"":""7 km al SE de Maca, Caylloma - Arequipa"",""isIn"":""Continente"",""latitud"":""-15.67"",""longitud"":""-71.71"",""profundidad"":13,""intensidades"":""II-III Maca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""02/12/2023"",""HoraLocal"":""17:50:17"",""reports"":[{""numeroReporte"":691,""fechaHoraLocal"":""2023-12-02T22:50:17.000Z"",""magnitud"":""3.5"",""mensaje"":true,""mapaTematico"":false,""referencia"":""7 km al SE de Maca, Caylloma - Arequipa"",""isIn"":""Continente"",""latitud"":""-15.67"",""longitud"":""-71.71"",""profundidad"":13,""intensidades"":""II-III Maca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""02/12/2023"",""HoraLocal"":""17:50:17""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-71.69,-15.79],[-71.72,-15.79],[-71.79,-15.76],[-71.82,-15.73],[-71.82,-15.71],[-71.82,-15.66],[-71.8,-15.62],[-71.77,-15.59],[-71.72,-15.56],[-71.66,-15.57],[-71.62,-15.6],[-71.6,-15.63],[-71.6,-15.7],[-71.61,-15.74],[-71.64,-15.77],[-71.69,-15.79]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0691""}}}",,"2023-12-02 22:55:32","2023-12-02 22:59:18",21,
105477,,0,"2023-12-04 11:19:11",,"29 km al N de Quilca, Camana - Arequipa",Sismo,,,"{""numeroReporte"":692,""fechaHoraLocal"":""2023-12-04T11:19:11.000Z"",""magnitud"":""4.5"",""mensaje"":true,""mapaTematico"":false,""referencia"":""29 km al N de Quilca, Camana - Arequipa"",""isIn"":""Continente"",""latitud"":""-16.45"",""longitud"":""-72.43"",""profundidad"":81,""intensidades"":""III Quilca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""06:19:11"",""reports"":[{""numeroReporte"":692,""fechaHoraLocal"":""2023-12-04T11:19:11.000Z"",""magnitud"":""4.5"",""mensaje"":true,""mapaTematico"":false,""referencia"":""29 km al N de Quilca, Camana - Arequipa"",""isIn"":""Continente"",""latitud"":""-16.45"",""longitud"":""-72.43"",""profundidad"":81,""intensidades"":""III Quilca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""06:19:11""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-72.41,-16.52],[-72.44,-16.52],[-72.47,-16.49],[-72.49,-16.46],[-72.49,-16.45],[-72.49,-16.41],[-72.46,-16.39],[-72.43,-16.37],[-72.35,-16.38],[-72.21,-16.36],[-72.2,-16.37],[-72.18,-16.39],[-72.17,-16.4],[-72.18,-16.42],[-72.2,-16.45],[-72.22,-16.46],[-72.25,-16.46],[-72.29,-16.44],[-72.31,-16.44],[-72.39,-16.51],[-72.41,-16.52]]]},""geometry_name"":""the_geom"",""properties"":{""value"":10,""units"":""pctg"",""color"":""#bd8ee7"",""weight"":4,""evento"":""2023_0692""}}}",,"2023-12-04 11:23:21","2023-12-04 11:27:18",21,
105479,,0,"2023-12-04 17:59:27",,"16 km al S de Mancora, Talara - Piura",Sismo,,,"{""numeroReporte"":693,""fechaHoraLocal"":""2023-12-04T17:59:27.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""16 km al S de Mancora, Talara - Piura"",""isIn"":""Continente"",""latitud"":""-4.25"",""longitud"":""-81.04"",""profundidad"":43,""intensidades"":""III Mancora"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""12:59:27"",""reports"":[{""numeroReporte"":693,""fechaHoraLocal"":""2023-12-04T17:59:27.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""16 km al S de Mancora, Talara - Piura"",""isIn"":""Continente"",""latitud"":""-4.25"",""longitud"":""-81.04"",""profundidad"":43,""intensidades"":""III Mancora"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""12:59:27""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-81.16,-4.65],[-81.18,-4.65],[-81.24,-4.62],[-81.29,-4.51],[-81.29,-4.47]],[[-80.97,-3.95],[-80.91,-3.93],[-80.87,-3.94],[-80.85,-3.96],[-80.83,-4],[-80.81,-4.03],[-80.78,-4.05],[-80.75,-4.05],[-80.73,-4.07],[-80.73,-4.1],[-80.75,-4.16],[-80.73,-4.2],[-80.73,-4.24],[-80.75,-4.28],[-80.75,-4.3],[-80.75,-4.34],[-80.73,-4.36],[-80.73,-4.39],[-80.74,-4.47],[-80.75,-4.49],[-80.82,-4.51],[-80.85,-4.53],[-80.93,-4.53],[-81.01,-4.56],[-81.09,-4.6],[-81.12,-4.63],[-81.16,-4.65]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0693""}}}",,"2023-12-04 18:03:26","2023-12-04 18:06:18",21,
105482,,0,"2023-12-05 01:12:32",,"60 km al SO de Barranca, Barranca - Lima",Sismo,,,"{""numeroReporte"":694,""fechaHoraLocal"":""2023-12-05T01:12:32.000Z"",""magnitud"":""3.9"",""mensaje"":true,""mapaTematico"":false,""referencia"":""60 km al SO de Barranca, Barranca - Lima"",""isIn"":""Mar"",""latitud"":""-10.97"",""longitud"":""-78.26"",""profundidad"":33,""intensidades"":""II-III Barranca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""20:12:32"",""reports"":[{""numeroReporte"":694,""fechaHoraLocal"":""2023-12-05T01:12:32.000Z"",""magnitud"":""3.9"",""mensaje"":true,""mapaTematico"":false,""referencia"":""60 km al SO de Barranca, Barranca - Lima"",""isIn"":""Mar"",""latitud"":""-10.97"",""longitud"":""-78.26"",""profundidad"":33,""intensidades"":""II-III Barranca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""04/12/2023"",""HoraLocal"":""20:12:32""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.94,-10.53],[-77.92,-10.53],[-77.84,-10.57],[-77.81,-10.6],[-77.78,-10.66],[-77.75,-10.7],[-77.72,-10.76],[-77.68,-10.83],[-77.67,-10.85],[-77.68,-10.87],[-77.7,-10.87],[-77.71,-10.88]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0694""}}}",,"2023-12-05 01:17:29","2023-12-05 01:21:18",21,
105483,,0,"2023-12-05 14:03:55",,"38 km al O de Chuquibamba, Condesuyos - Arequipa",Sismo,,,"{""numeroReporte"":695,""fechaHoraLocal"":""2023-12-05T14:03:55.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""38 km al O de Chuquibamba, Condesuyos - Arequipa"",""isIn"":""Continente"",""latitud"":""-15.97"",""longitud"":""-72.98"",""profundidad"":21,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""09:03:55"",""reports"":[{""numeroReporte"":695,""fechaHoraLocal"":""2023-12-05T14:03:55.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""38 km al O de Chuquibamba, Condesuyos - Arequipa"",""isIn"":""Continente"",""latitud"":""-15.97"",""longitud"":""-72.98"",""profundidad"":21,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""09:03:55""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-72.97,-16.2],[-73.05,-16.18],[-73.1,-16.16],[-73.12,-16.13],[-73.13,-16.11],[-73.15,-16.01],[-73.15,-15.95],[-73.14,-15.9],[-73.13,-15.88],[-73.09,-15.83],[-73.05,-15.8],[-72.98,-15.78],[-72.91,-15.77],[-72.87,-15.79],[-72.84,-15.82],[-72.82,-15.82],[-72.77,-15.86],[-72.79,-15.95],[-72.78,-16],[-72.81,-16.09],[-72.84,-16.13],[-72.9,-16.18],[-72.97,-16.2]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0695""}}}",,"2023-12-05 14:08:32","2023-12-05 14:12:18",21,
105484,,0,"2023-12-05 17:46:35",,"41 km al S de Yauca, Caraveli - Arequipa",Sismo,,,"{""numeroReporte"":696,""fechaHoraLocal"":""2023-12-05T17:46:35.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""41 km al S de Yauca, Caraveli - Arequipa"",""isIn"":""Mar"",""latitud"":""-16.02"",""longitud"":""-74.59"",""profundidad"":32,""intensidades"":""II Yauca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""12:46:35"",""reports"":[{""numeroReporte"":696,""fechaHoraLocal"":""2023-12-05T17:46:35.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""41 km al S de Yauca, Caraveli - Arequipa"",""isIn"":""Mar"",""latitud"":""-16.02"",""longitud"":""-74.59"",""profundidad"":32,""intensidades"":""II Yauca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""12:46:35""}]}",,"2023-12-05 17:52:49","2023-12-05 17:52:49",21,
105485,,0,"2023-12-05 19:04:57",,"17 km al O de La Capilla, General Sanchez Cerro - Moquegua",Sismo,,,"{""numeroReporte"":697,""fechaHoraLocal"":""2023-12-05T19:04:57.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""17 km al O de La Capilla, General Sanchez Cerro - Moquegua"",""isIn"":""Continente"",""latitud"":""-16.80"",""longitud"":""-71.62"",""profundidad"":30,""intensidades"":""III La Capilla"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""14:04:57"",""reports"":[{""numeroReporte"":697,""fechaHoraLocal"":""2023-12-05T19:04:57.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""17 km al O de La Capilla, General Sanchez Cerro - Moquegua"",""isIn"":""Continente"",""latitud"":""-16.80"",""longitud"":""-71.62"",""profundidad"":30,""intensidades"":""III La Capilla"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""05/12/2023"",""HoraLocal"":""14:04:57""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-71.6,-16.86],[-71.65,-16.86],[-71.69,-16.83],[-71.7,-16.8],[-71.7,-16.78],[-71.66,-16.74],[-71.64,-16.74],[-71.6,-16.75],[-71.56,-16.8],[-71.56,-16.81],[-71.56,-16.84],[-71.58,-16.85],[-71.6,-16.86]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0697""}}}",,"2023-12-05 19:09:43","2023-12-05 19:14:19",21,
105486,,0,"2023-12-06 07:06:20",,"131 km al SO de Ica, Ica - Ica",Sismo,,,"{""numeroReporte"":698,""fechaHoraLocal"":""2023-12-06T07:06:20.000Z"",""magnitud"":""4.3"",""mensaje"":true,""mapaTematico"":false,""referencia"":""131 km al SO de Ica, Ica - Ica"",""isIn"":""Mar"",""latitud"":""-14.87"",""longitud"":""-76.61"",""profundidad"":31,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""02:06:20"",""reports"":[{""numeroReporte"":698,""fechaHoraLocal"":""2023-12-06T07:06:20.000Z"",""magnitud"":""4.3"",""mensaje"":true,""mapaTematico"":false,""referencia"":""131 km al SO de Ica, Ica - Ica"",""isIn"":""Mar"",""latitud"":""-14.87"",""longitud"":""-76.61"",""profundidad"":31,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""02:06:20""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.23,-14.15],[-76.23,-14.15],[-76.2,-14.16],[-76.17,-14.18],[-76.15,-14.18],[-76.13,-14.2],[-76.11,-14.24],[-76.09,-14.25],[-76.08,-14.25],[-76.08,-14.18],[-76.04,-14.15],[-76.02,-14.16],[-75.98,-14.19],[-75.97,-14.22],[-75.95,-14.26],[-75.93,-14.31],[-75.92,-14.31],[-75.92,-14.31],[-75.91,-14.31],[-75.89,-14.34],[-75.87,-14.36],[-75.86,-14.38],[-75.84,-14.41],[-75.82,-14.46],[-75.75,-14.52],[-75.74,-14.56],[-75.73,-14.58],[-75.74,-14.6],[-75.76,-14.61],[-75.73,-14.61],[-75.79,-14.62],[-75.8,-14.64],[-75.79,-14.68],[-75.8,-14.7],[-75.77,-14.76],[-75.77,-14.77]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0698""}}}",,"2023-12-06 07:12:31","2023-12-06 07:16:18",21,
105487,,0,"2023-12-06 16:11:09",,"66 km al SE de Calana, Tacna - Tacna",Sismo,,,"{""numeroReporte"":699,""fechaHoraLocal"":""2023-12-06T16:11:09.000Z"",""magnitud"":""4.1"",""mensaje"":true,""mapaTematico"":false,""referencia"":""66 km al SE de Calana, Tacna - Tacna"",""isIn"":""Continente"",""latitud"":""-18.51"",""longitud"":""-69.92"",""profundidad"":114,""intensidades"":""III Calana"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""11:11:09"",""reports"":[{""numeroReporte"":699,""fechaHoraLocal"":""2023-12-06T16:11:09.000Z"",""magnitud"":""4.1"",""mensaje"":true,""mapaTematico"":false,""referencia"":""66 km al SE de Calana, Tacna - Tacna"",""isIn"":""Continente"",""latitud"":""-18.51"",""longitud"":""-69.92"",""profundidad"":114,""intensidades"":""III Calana"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""11:11:09""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-70.22,-18.12],[-70.24,-18.12],[-70.29,-18.12],[-70.32,-18.1],[-70.34,-18.07],[-70.35,-18.01],[-70.34,-17.98],[-70.32,-17.95],[-70.27,-17.92],[-70.24,-17.91],[-70.2,-17.92],[-70.15,-17.96],[-70.15,-17.98],[-70.15,-18.03],[-70.18,-18.08],[-70.22,-18.12]],[[-70.09,-18.29],[-70.12,-18.29],[-70.11,-18.26],[-70.1,-18.25],[-70.09,-18.25],[-70.06,-18.26],[-70.08,-18.27],[-70.09,-18.29]],[[-70.05,-18.27],[-70.06,-18.26],[-70.04,-18.26],[-70.05,-18.27]],[[-69.95,-18.71],[-70,-18.71],[-70.05,-18.69],[-70.08,-18.67],[-70.1,-18.65],[-70.1,-18.63],[-70.08,-18.6],[-70.03,-18.59],[-70.02,-18.57],[-70.06,-18.55],[-70.12,-18.51],[-70.13,-18.5],[-70.12,-18.46],[-70.05,-18.46],[-69.99,-18.42],[-70,-18.4],[-70.07,-18.4],[-70.09,-18.39],[-70.09,-18.38],[-70.1,-18.35],[-70.04,-18.29],[-70,-18.29],[-69.95,-18.31],[-69.92,-18.35],[-69.85,-18.38],[-69.82,-18.42],[-69.81,-18.5],[-69.83,-18.55],[-69.85,-18.58],[-69.82,-18.63],[-69.82,-18.66],[-69.82,-18.67],[-69.85,-18.69],[-69.9,-18.69],[-69.95,-18.71]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0699""}}}",,"2023-12-06 16:14:34","2023-12-06 16:18:18",21,
105488,,0,"2023-12-07 02:11:50",,"22 km al SO de Chala, Caraveli - Arequipa",Sismo,,,"{""numeroReporte"":700,""fechaHoraLocal"":""2023-12-07T02:11:50.000Z"",""magnitud"":""4.1"",""mensaje"":true,""mapaTematico"":false,""referencia"":""22 km al SO de Chala, Caraveli - Arequipa"",""isIn"":""Mar"",""latitud"":""-16.03"",""longitud"":""-74.33"",""profundidad"":38,""intensidades"":""III Chala"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""21:11:50"",""reports"":[{""numeroReporte"":700,""fechaHoraLocal"":""2023-12-07T02:11:50.000Z"",""magnitud"":""4.1"",""mensaje"":true,""mapaTematico"":false,""referencia"":""22 km al SO de Chala, Caraveli - Arequipa"",""isIn"":""Mar"",""latitud"":""-16.03"",""longitud"":""-74.33"",""profundidad"":38,""intensidades"":""III Chala"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""21:11:50""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-74.78,-15.59],[-74.78,-15.58],[-74.79,-15.56],[-74.79,-15.54],[-74.76,-15.52],[-74.76,-15.49],[-74.73,-15.46],[-74.65,-15.46],[-74.61,-15.49],[-74.58,-15.5],[-74.55,-15.47],[-74.53,-15.46],[-74.5,-15.49],[-74.45,-15.5],[-74.42,-15.5],[-74.39,-15.51],[-74.35,-15.51],[-74.32,-15.48],[-74.25,-15.45],[-74.18,-15.43],[-74.11,-15.42],[-74.1,-15.42],[-74.1,-15.45],[-74.11,-15.47],[-74.13,-15.48],[-74.13,-15.5],[-74.12,-15.52],[-74.1,-15.55],[-74.02,-15.58],[-73.92,-15.64],[-73.88,-15.71],[-73.84,-15.75],[-73.81,-15.76],[-73.8,-15.75],[-73.76,-15.71],[-73.73,-15.7],[-73.71,-15.71],[-73.69,-15.72],[-73.69,-15.75],[-73.7,-15.77],[-73.72,-15.79],[-73.72,-15.81],[-73.71,-15.83],[-73.66,-15.87],[-73.65,-15.9],[-73.65,-15.95],[-73.65,-15.97],[-73.66,-16],[-73.67,-16.05],[-73.7,-16.09],[-73.72,-16.1],[-73.76,-16.11],[-73.79,-16.13],[-73.79,-16.17],[-73.79,-16.17]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0700""}}}",,"2023-12-07 02:18:05","2023-12-07 02:21:20",21,
105489,,0,"2023-12-07 04:54:51",,"55 km al NE de Sta. Maria De Nieva, Condorcanqui - Amazonas",Sismo,,,"{""numeroReporte"":701,""fechaHoraLocal"":""2023-12-07T04:54:51.000Z"",""magnitud"":""4.3"",""mensaje"":true,""mapaTematico"":false,""referencia"":""55 km al NE de Sta. Maria De Nieva, Condorcanqui - Amazonas"",""isIn"":""Continente"",""latitud"":""-4.27"",""longitud"":""-77.48"",""profundidad"":146,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""23:54:51"",""reports"":[{""numeroReporte"":701,""fechaHoraLocal"":""2023-12-07T04:54:51.000Z"",""magnitud"":""4.3"",""mensaje"":true,""mapaTematico"":false,""referencia"":""55 km al NE de Sta. Maria De Nieva, Condorcanqui - Amazonas"",""isIn"":""Continente"",""latitud"":""-4.27"",""longitud"":""-77.48"",""profundidad"":146,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""06/12/2023"",""HoraLocal"":""23:54:51""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.38,-4.63],[-77.39,-4.64],[-77.42,-4.63],[-77.44,-4.59],[-77.49,-4.56],[-77.5,-4.56],[-77.52,-4.57],[-77.54,-4.57],[-77.55,-4.57],[-77.56,-4.56],[-77.56,-4.54],[-77.53,-4.51],[-77.52,-4.41],[-77.52,-4.39],[-77.53,-4.38],[-77.57,-4.31],[-77.57,-4.29],[-77.56,-4.25],[-77.54,-4.2],[-77.49,-4.13],[-77.47,-4.06],[-77.45,-4.01],[-77.43,-4],[-77.4,-3.99],[-77.4,-4],[-77.39,-3.99],[-77.32,-4.01],[-77.29,-4.05],[-77.27,-4.08],[-77.26,-4.08],[-77.24,-4.08],[-77.23,-4.1],[-77.21,-4.1],[-77.19,-4.08],[-77.16,-4.11],[-77.15,-4.11],[-77.11,-4.18],[-77.1,-4.23],[-77.1,-4.29],[-77.11,-4.32],[-77.12,-4.34],[-77.12,-4.43],[-77.18,-4.49],[-77.2,-4.53],[-77.23,-4.55],[-77.24,-4.59],[-77.26,-4.6],[-77.29,-4.62],[-77.31,-4.62],[-77.34,-4.61],[-77.38,-4.63]],[[-77.83,-4.65],[-77.85,-4.66],[-77.88,-4.65],[-77.92,-4.59],[-77.92,-4.54],[-77.88,-4.46],[-77.88,-4.4],[-77.87,-4.37],[-77.88,-4.35],[-77.86,-4.32],[-77.84,-4.31],[-77.81,-4.28],[-77.78,-4.22],[-77.76,-4.21],[-77.74,-4.21],[-77.72,-4.19],[-77.72,-4.18],[-77.72,-4.15],[-77.72,-4.13],[-77.73,-4.1],[-77.73,-4.09],[-77.72,-4.07],[-77.72,-4.05],[-77.7,-4.03],[-77.68,-4.02],[-77.66,-4.02],[-77.64,-4.04],[-77.64,-4.06],[-77.62,-4.1],[-77.63,-4.15],[-77.65,-4.19],[-77.65,-4.24],[-77.63,-4.32],[-77.64,-4.4],[-77.65,-4.44],[-77.71,-4.49],[-77.71,-4.5],[-77.72,-4.53],[-77.72,-4.57],[-77.73,-4.59],[-77.75,-4.61],[-77.79,-4.62],[-77.83,-4.65]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0701""}}}",,"2023-12-07 05:00:14","2023-12-07 07:23:18",21,
105491,,0,"2023-12-08 05:06:48",,"20 km al SO de Chilca, Cañete - Lima",Sismo,,,"{""numeroReporte"":702,""fechaHoraLocal"":""2023-12-08T05:06:48.000Z"",""magnitud"":""3.6"",""mensaje"":true,""mapaTematico"":false,""referencia"":""20 km al SO de Chilca, Cañete - Lima"",""isIn"":""Mar"",""latitud"":""-12.66"",""longitud"":""-76.84"",""profundidad"":29,""intensidades"":""III Chilca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""08/12/2023"",""HoraLocal"":""00:06:48"",""reports"":[{""numeroReporte"":702,""fechaHoraLocal"":""2023-12-08T05:06:48.000Z"",""magnitud"":""3.6"",""mensaje"":true,""mapaTematico"":false,""referencia"":""20 km al SO de Chilca, Cañete - Lima"",""isIn"":""Mar"",""latitud"":""-12.66"",""longitud"":""-76.84"",""profundidad"":29,""intensidades"":""III Chilca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""08/12/2023"",""HoraLocal"":""00:06:48""}],""ground_acceleration"":{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.75,-12.4],[-76.75,-12.4],[-76.8,-12.38],[-76.87,-12.29],[-76.9,-12.27],[-76.9,-12.24],[-76.87,-12.24],[-76.84,-12.25],[-76.78,-12.3],[-76.74,-12.36],[-76.75,-12.4]],[[-76.76,-12.5],[-76.75,-12.49],[-76.71,-12.5],[-76.64,-12.56],[-76.6,-12.62],[-76.59,-12.68],[-76.59,-12.75],[-76.62,-12.77]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2023_0702""}}}",,"2023-12-08 05:10:05","2023-12-08 05:14:19",21,
